"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",31.95,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",35.16,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.68,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.03,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.94,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",43.86,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17934.71,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",57.27,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",46.06,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.9,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",11.28,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.58,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.91,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",44.21,"provisorisch"
"2022-10-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.03,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.25,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.76,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",43.21,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",70.73,"provisorisch"
"2022-10-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.42,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",25.83,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.6,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.02,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",24.56,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",21.44,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.17,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",67.56,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",23584.93,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",34.32,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",19.86,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",35.17,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",18.75,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",21.47,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.04,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",59.13,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15580.75,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",53.94,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",38.83,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",43.62,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",15.12,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.91,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.55,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.71,"provisorisch"
"2022-10-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.79,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.89,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.8,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",55.85,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.58,"provisorisch"
"2022-10-18T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.39,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.11,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.05,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.38,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",21.55,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",24.24,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.83,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",38.63,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-19T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15225.58,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",34.07,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.94,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.97,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",19.93,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.21,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.94,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",39.78,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-19T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15569.73,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.15,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",16.18,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.11,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",18.57,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.44,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.61,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",39.11,"provisorisch"
"2022-10-19T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.8,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.28,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.04,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.52,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",50.16,"provisorisch"
"2022-10-19T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.41,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.3,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",22.03,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.19,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.43,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",14.91,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",30.79,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.96,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",26.89,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17613.56,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.91,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",20.42,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.71,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",14.85,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",29.94,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",17.19,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",27.51,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14327.95,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",32.03,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.08,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28.94,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",12.65,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",30.02,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",20.39,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",25.79,"provisorisch"
"2022-10-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.64,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.7,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",21.9,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",33.46,"provisorisch"
"2022-10-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.33,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.3,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",23.46,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.26,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.07,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",12.04,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",21.15,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.29,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",22.78,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",24628.8,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",32.15,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",19.02,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.31,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.02,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20.48,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.26,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",26.83,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14307.27,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",43.39,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",32.1,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.75,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",8.95,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",21.1,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.13,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",23.14,"provisorisch"
"2022-10-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.66,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.47,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",12.4,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",28.7,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",49.37,"provisorisch"
"2022-10-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.36,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.81,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.57,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.58,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",37.52,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.44,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.27,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.6,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17120.28,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.29,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.7,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.47,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",34.07,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.6,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.38,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",62.53,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14091.43,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",32.48,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.76,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.35,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",27.17,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.54,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.6,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",60.58,"provisorisch"
"2022-10-22T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.4,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.49,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.75,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",55.09,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",75.24,"provisorisch"
"2022-10-22T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.42,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.39,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.27,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.59,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.51,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.24,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.93,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",63.07,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13820.18,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",26.15,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",17.03,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.89,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",18.35,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.85,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.11,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",66.11,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12598.27,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",28.94,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.6,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",25.3,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",13.43,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.2,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.75,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",58.71,"provisorisch"
"2022-10-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.14,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.02,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.02,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",36.82,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",68.72,"provisorisch"
"2022-10-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.37,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.38,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.48,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.06,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",39.73,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.83,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.58,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",73.17,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17701.79,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",30.1,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",17.3,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",31.03,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",40.77,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",12.94,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.37,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",76.38,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13562.88,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.04,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.72,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.57,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",27.68,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.41,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.73,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.28,"provisorisch"
"2022-10-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
