"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.88,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",27.34,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.06,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.83,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",36.16,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15540.23,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",33.9,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.81,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.86,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",26.66,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",22.85,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.77,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",36.08,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13249.94,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.95,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.53,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28.88,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",23.47,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.12,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.32,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",33.19,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",35.3,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",44.73,"provisorisch"
"2023-01-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.23,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",21.09,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.05,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",21.87,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",18.61,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.85,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.81,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.22,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10818.3,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.4,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",21.63,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.9,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",18.09,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.99,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.92,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.69,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10958.04,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.45,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.57,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.68,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",16.35,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.56,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.88,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",38.5,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.21,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.47,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.35,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",22.78,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",41.93,"provisorisch"
"2023-01-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.32,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.58,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.26,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.28,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",17.87,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.15,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.67,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",25.36,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8457.82,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.93,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.64,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.18,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",17.31,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.37,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",24.52,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8357.44,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.74,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.87,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",22.6,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",15.88,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.15,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.14,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",24.46,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.72,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.78,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.95,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",20.04,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",28.11,"provisorisch"
"2023-01-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.15,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.81,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.13,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.97,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",34.32,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",18.52,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.86,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.17,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5760.85,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.11,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.96,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.9,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",30.63,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.87,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.68,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",36.17,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7675.29,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",22.04,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12.54,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",22.91,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",27.61,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.3,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.39,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",34.31,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.84,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.08,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.5,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",36.68,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",44.14,"provisorisch"
"2023-01-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.01,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.28,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.94,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",41,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",24.78,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",19.28,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",54.73,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6881.46,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.41,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.72,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.69,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",36.01,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",22.96,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.58,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",51.29,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9883.42,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.91,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.86,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.62,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",26.82,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",26.88,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",18.37,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",41.72,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.34,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.82,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.15,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",45.15,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",57.78,"provisorisch"
"2023-01-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.34,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.92,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.55,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",38.19,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.27,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.93,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",53.36,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9541.07,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",42.82,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.3,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.97,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",31.26,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.3,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.02,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",49.12,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14064.31,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",37.69,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",23.26,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.41,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",25.25,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.41,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.02,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",41.39,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.02,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.95,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",12.36,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.72,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",56.88,"provisorisch"
"2023-01-31T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.97,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.96,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.02,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.13,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",58.01,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",14.31,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.29,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",73.62,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6005.89,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",16.42,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.76,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.49,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.85,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.03,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.04,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",73.48,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8388.83,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.28,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",16.61,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.71,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",45.73,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.42,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.85,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.75,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.75,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.35,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.93,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",60.91,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",74.8,"provisorisch"
"2023-02-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.97,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",6.48,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.24,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",10.49,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.62,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.75,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",74.38,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6254.74,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",11.1,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.35,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",14.57,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",64,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.29,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.19,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",74.16,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",6940.32,"provisorisch"
