date,station,quartier,temperature
2022-08-12T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,27.94
2022-08-13T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,27.75
2022-08-13T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,28.14
2022-08-13T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,27.71
2022-08-14T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,27.12
2022-08-14T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,27.47
2022-08-14T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.65
2022-08-15T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,29.43
2022-08-15T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,29.39
2022-08-15T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,29.36
2022-08-16T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,29.02
2022-08-16T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,29.72
2022-08-16T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,29.02
2022-08-17T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.26
2022-08-17T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.3
2022-08-17T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.18
2022-08-18T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.96
2022-08-18T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.87
2022-08-18T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.23
2022-08-19T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.45
2022-08-19T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.99
2022-08-19T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.56
2022-08-20T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,25.43
2022-08-20T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,25.64
2022-08-20T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,25.46
2022-08-21T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,25.98
2022-08-21T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,26.78
2022-08-21T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.46
2022-08-22T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,26.82
2022-08-22T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,28
2022-08-22T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.7
2022-08-23T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,27.36
2022-08-23T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,27.7
2022-08-23T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,27.33
2022-08-24T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,29.08
2022-08-24T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,29.18
2022-08-24T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,29.25
2022-08-25T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,29.12
2022-08-25T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,29.33
2022-08-25T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,29.41
2022-08-26T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,23.95
2022-08-26T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,24.26
2022-08-26T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,23.75
2022-08-27T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,24.92
2022-08-27T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,25.64
2022-08-27T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,25.19
2022-08-28T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,26.83
2022-08-28T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,27.12
2022-08-28T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.82
2022-08-29T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,27.87
2022-08-29T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,28.12
2022-08-29T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,27.92
2022-08-30T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.7
2022-08-30T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,21.16
2022-08-30T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.88
2022-08-31T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,21.9
2022-08-31T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,21.96
2022-08-31T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,21.7
2022-09-01T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,24.18
2022-09-01T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,24.51
2022-09-01T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,23.99
2022-09-02T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.28
2022-09-02T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.63
2022-09-02T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.48
2022-09-03T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,25.59
2022-09-03T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,26.16
2022-09-03T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,25.52
2022-09-04T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,26.89
2022-09-04T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,27.32
2022-09-04T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,27.14
2022-09-05T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.9
2022-09-05T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,23.3
2022-09-05T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.44
2022-09-06T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,26.55
2022-09-06T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,27.02
2022-09-06T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.61
2022-09-07T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.74
2022-09-07T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.81
2022-09-07T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.68
2022-09-08T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.6
2022-09-08T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.6
2022-09-08T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.54
2022-09-09T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.3
2022-09-09T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.59
2022-09-09T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.19
2022-09-10T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,21.9
2022-09-10T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.17
2022-09-10T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.24
2022-09-11T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,24.4
2022-09-11T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,24.61
2022-09-11T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,24.75
2022-09-12T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,26.8
2022-09-12T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,26.92
2022-09-12T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,26.73
2022-09-13T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,23.54
2022-09-13T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,24.12
2022-09-13T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,23.55
2022-09-14T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.33
2022-09-14T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.79
2022-09-14T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.82
2022-09-15T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.7
2022-09-15T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.14
2022-09-15T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.89
2022-09-16T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,13.69
2022-09-16T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.04
2022-09-16T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.65
2022-09-17T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.51
2022-09-17T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.91
2022-09-17T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,16.26
2022-09-18T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.56
2022-09-18T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.08
2022-09-18T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,16.17
2022-09-19T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.04
2022-09-19T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.25
2022-09-19T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.78
2022-09-20T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.92
2022-09-20T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.93
2022-09-20T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.02
2022-09-21T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.72
2022-09-21T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,17.62
2022-09-21T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.72
2022-09-22T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.57
2022-09-22T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,20.89
2022-09-22T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.68
2022-09-23T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.17
2022-09-23T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,15.61
2022-09-23T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.72
2022-09-24T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.38
2022-09-24T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.36
2022-09-24T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.89
2022-09-25T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.9
2022-09-25T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,15.36
2022-09-25T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,14.65
2022-09-26T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.5
2022-09-26T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.61
2022-09-26T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,NA
2022-09-27T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.1
2022-09-27T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,11.68
2022-09-27T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.45
2022-09-28T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12
2022-09-28T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.12
2022-09-28T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.5
2022-09-29T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,13.51
2022-09-29T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.08
2022-09-29T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.47
2022-09-30T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.13
2022-09-30T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.26
2022-09-30T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.44
2022-10-01T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.87
2022-10-01T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,20.14
2022-10-01T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.98
2022-10-02T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.23
2022-10-02T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.52
2022-10-02T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,16.21
2022-10-03T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.7
2022-10-03T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,17.89
2022-10-03T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.48
2022-10-04T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.24
2022-10-04T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.32
2022-10-04T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.84
2022-10-05T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.23
2022-10-05T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,20.43
2022-10-05T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.26
2022-10-06T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.51
2022-10-06T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.49
2022-10-06T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.54
2022-10-07T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.12
2022-10-07T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,17.36
2022-10-07T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.16
2022-10-08T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,13.9
2022-10-08T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.11
2022-10-08T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.7
2022-10-09T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.95
2022-10-09T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.8
2022-10-09T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.22
2022-10-10T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18.97
2022-10-10T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.25
2022-10-10T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.11
2022-10-11T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.01
2022-10-11T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.13
2022-10-11T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.62
2022-10-12T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.68
2022-10-12T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.2
2022-10-12T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18
2022-10-13T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.41
2022-10-13T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.5
2022-10-13T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.96
2022-10-14T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.29
2022-10-14T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.39
2022-10-14T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.37
2022-10-15T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.89
2022-10-15T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,23.1
2022-10-15T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.95
2022-10-16T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,22.44
2022-10-16T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.16
2022-10-16T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22.51
2022-10-17T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,21.94
2022-10-17T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,22.02
2022-10-17T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,22
2022-10-18T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18.49
2022-10-18T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.63
2022-10-18T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18.54
2022-10-19T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18.07
2022-10-19T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.17
2022-10-19T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18.01
2022-10-20T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.88
2022-10-20T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.61
2022-10-20T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.95
2022-10-21T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.27
2022-10-21T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.22
2022-10-21T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.2
2022-10-22T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,17.87
2022-10-22T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.88
2022-10-22T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.73
2022-10-23T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18
2022-10-23T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.5
2022-10-23T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.67
2022-10-24T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18.04
2022-10-24T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.04
2022-10-24T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18.11
2022-10-25T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.85
2022-10-25T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.76
2022-10-25T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,19.78
2022-10-26T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.4
2022-10-26T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,20.48
2022-10-26T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.42
2022-10-27T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,19.21
2022-10-27T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,19.02
2022-10-27T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18.96
2022-10-28T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,20.08
2022-10-28T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,20.86
2022-10-28T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,20.22
2022-10-29T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,18.29
2022-10-29T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,18.33
2022-10-29T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,18.41
2022-10-30T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.64
2022-10-30T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,16.28
2022-10-30T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,16.62
2022-10-31T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,16.79
2022-10-31T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,17.2
2022-10-31T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,17.09
2022-11-01T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.99
2022-11-01T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.98
2022-11-01T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.35
2022-11-02T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.78
2022-11-02T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.64
2022-11-02T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.38
2022-11-03T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,11.74
2022-11-03T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.04
2022-11-03T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.83
2022-11-04T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.69
2022-11-04T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.42
2022-11-04T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.97
2022-11-05T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.54
2022-11-05T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.81
2022-11-05T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.96
2022-11-06T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,15.59
2022-11-06T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,15.55
2022-11-06T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.76
2022-11-07T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,15.1
2022-11-07T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.77
2022-11-07T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,14.41
2022-11-08T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.6
2022-11-08T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.54
2022-11-08T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.1
2022-11-09T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.43
2022-11-09T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.19
2022-11-09T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.08
2022-11-10T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.09
2022-11-10T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.21
2022-11-10T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.72
2022-11-11T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,10.22
2022-11-11T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,10.46
2022-11-11T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.71
2022-11-12T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,7.94
2022-11-12T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,7.87
2022-11-12T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,7.4
2022-11-13T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.33
2022-11-13T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.49
2022-11-13T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.46
2022-11-14T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,11.72
2022-11-14T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,11.82
2022-11-14T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.47
2022-11-15T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,13.66
2022-11-15T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,13.63
2022-11-15T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,13.33
2022-11-16T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.46
2022-11-16T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,14.95
2022-11-16T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,14.59
2022-11-17T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,10.16
2022-11-17T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.48
2022-11-17T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.52
2022-11-18T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.44
2022-11-18T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.54
2022-11-18T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.76
2022-11-19T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,8.95
2022-11-19T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,8.94
2022-11-19T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.97
2022-11-20T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.55
2022-11-20T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.62
2022-11-20T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.46
2022-11-21T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,8.19
2022-11-21T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,8.49
2022-11-21T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.28
2022-11-22T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.12
2022-11-22T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.21
2022-11-22T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.16
2022-11-23T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,10.54
2022-11-23T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,10.49
2022-11-23T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,10.76
2022-11-24T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.44
2022-11-24T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.51
2022-11-24T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.13
2022-11-25T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,8.91
2022-11-25T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.38
2022-11-25T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.94
2022-11-26T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,7.17
2022-11-26T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,7.47
2022-11-26T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,6.62
2022-11-27T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.57
2022-11-27T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,10.39
2022-11-27T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.11
2022-11-28T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,8.68
2022-11-28T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,8.78
2022-11-28T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.56
2022-11-29T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,7.15
2022-11-29T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,6.54
2022-11-29T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,6.31
2022-11-30T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,4.5
2022-11-30T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,4.52
2022-11-30T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,4.26
2022-12-01T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,5.49
2022-12-01T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,5.73
2022-12-01T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,5.14
2022-12-02T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,3.15
2022-12-02T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,3.18
2022-12-02T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,2.9
2022-12-03T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,3.39
2022-12-03T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,3.2
2022-12-03T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,2.86
2022-12-04T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,6.54
