stn;time;ths2dndv;qths2dndv;th9120dv;qth9120dv;ths200dx;qths200dx;ths200d0;qths200d0;tre200nx;qtre200nx;tre200nn;qtre200nn;tre200dv;qtre200dv;t24200ds;qt24200ds;t18200ds;qt18200ds
SMA;19990417;-3.1;0;-6.4;0;8.8;0;3.4;0;4.6;0;0.9;0;-4.4;0;2.1;0;4.8;0
SMA;19990418;-2.4;0;-6.1;0;6.5;0;3.8;0;3.8;0;1.7;0;-4.1;0;3.5;0;3.4;0
SMA;19990419;-3.5;0;-6.7;0;9.1;0;3.3;0;3.4;0;0.8;0;-4.7;0;1.8;0;3.2;0
SMA;19990420;-3.5;0;-3.5;0;11.3;0;6.6;0;10.0;0;0.9;0;-1.6;0;7.5;0;10.3;0
SMA;19990421;2.2;0;-1.7;0;11.0;0;8.6;0;10.0;0;6.7;0;0.3;0;8.5;0;9.9;0
SMA;19990422;2.0;0;0.3;0;16.1;0;10.7;0;12.5;0;6.6;0;2.3;0;7.8;0;13.2;0
SMA;19990423;1.4;0;0.0;0;16.8;0;10.5;0;11.7;0;6.1;0;2.0;0;8.7;0;11.8;0
SMA;19990424;2.0;0;-1.6;0;12.0;0;9.0;0;10.3;0;7.2;0;0.3;0;7.7;0;10.3;0
SMA;19990425;2.3;0;-0.4;0;16.3;0;10.4;0;14.0;0;7.3;0;1.6;0;8.5;0;14.3;0
SMA;19990426;1.5;0;2.1;0;19.3;0;13.0;0;16.4;0;6.6;0;4.0;0;11.1;0;16.7;0
SMA;19990427;4.7;0;2.0;0;18.4;0;13.0;0;14.7;0;9.9;0;3.9;0;10.7;0;14.9;0
SMA;19990428;3.2;0;1.2;0;17.6;0;12.4;0;15.3;0;8.6;0;3.1;0;11.3;0;15.4;0
SMA;19990429;3.5;0;3.2;0;21.1;0;14.5;0;17.9;0;9.0;0;5.1;0;11.7;0;18.1;0
SMA;19990430;4.3;0;1.4;0;17.8;0;12.8;0;14.4;0;9.9;0;3.2;0;11.0;0;14.9;0
SMA;19990501;4.9;0;2.7;0;20.5;0;14.4;0;16.6;0;10.9;0;4.7;0;10.8;0;16.7;0
SMA;19990502;2.8;0;3.6;0;22.3;0;15.4;0;19.0;0;8.9;0;5.6;0;12.2;0;19.6;0
SMA;19990503;3.6;0;5.0;0;24.1;0;17.0;0;20.7;0;9.8;0;7.0;0;15.5;0;20.8;0
SMA;19990504;5.5;0;3.4;0;19.5;0;15.5;0;17.2;0;13.6;0;5.3;0;12.0;0;17.4;0
SMA;19990505;4.7;0;2.0;0;17.8;0;14.2;0;15.7;0;11.1;0;3.9;0;13.7;0;16.0;0
SMA;19990506;4.8;0;1.8;0;17.9;0;14.2;0;16.5;0;12.7;0;3.7;0;11.4;0;16.7;0
SMA;19990507;3.1;0;3.3;0;23.2;0;15.8;0;19.5;0;9.8;0;5.2;0;13.6;0;19.8;0
SMA;19990508;4.8;0;0.4;0;14.6;0;13.0;0;12.7;0;13.3;0;2.3;0;11.6;0;12.6;0
SMA;19990509;4.1;0;1.8;0;20.1;0;14.5;0;18.3;0;11.0;0;3.6;0;12.1;0;18.7;0
SMA;19990510;3.7;0;3.1;0;23.1;0;16.0;0;16.8;0;10.8;0;4.9;0;14.4;0;17.3;0
SMA;19990511;5.5;0;0.8;0;15.1;0;13.8;0;15.1;0;12.7;0;2.5;0;14.3;0;14.6;0
SMA;19990512;4.4;0;-0.1;0;14.6;0;13.0;0;13.8;0;11.7;0;1.6;0;13.1;0;13.8;0
SMA;19990513;3.4;0;-0.1;0;16.4;0;13.1;0;14.8;0;10.8;0;1.5;0;13.7;0;14.8;0
SMA;19990514;3.6;0;-1.5;0;13.7;0;11.9;0;11.8;0;11.9;0;0.2;0;11.3;0;11.6;0
SMA;19990515;1.9;0;-1.2;0;16.3;0;12.3;0;13.8;0;9.9;0;0.4;0;9.6;0;13.8;0
SMA;19990516;-1.1;0;-2.2;0;17.1;0;11.4;0;13.8;0;6.7;0;-0.6;0;9.0;0;14.0;0
SMA;19990517;-0.8;0;-2.7;0;15.8;0;11.0;0;14.7;0;7.1;0;-1.2;0;11.9;0;14.7;0
SMA;19990518;1.1;0;0.6;0;20.1;0;14.5;0;18.1;0;9.1;0;2.1;0;13.3;0;18.0;0
SMA;19990519;1.5;0;-1.8;0;14.5;0;12.2;0;12.2;0;11.4;0;-0.4;0;10.3;0;12.8;0
SMA;19990520;1.7;0;-2.4;0;15.0;0;11.7;0;12.3;0;9.6;0;-1.0;0;10.8;0;12.3;0
SMA;19990521;1.6;0;-3.5;0;12.0;0;10.7;0;12.0;0;10.0;0;-2.2;0;11.8;0;11.1;0
SMA;19990522;1.6;0;-2.8;0;13.6;0;11.6;0;11.5;0;10.8;0;-1.5;0;10.0;0;11.8;0
SMA;19990523;0.9;0;-2.5;0;15.3;0;12.0;0;14.0;0;9.4;0;-1.2;0;11.7;0;14.0;0
SMA;19990524;2.3;0;1.0;0;22.0;0;15.6;0;20.9;0;10.9;0;2.3;0;14.0;0;20.9;0
SMA;19990525;4.2;0;2.5;0;23.0;0;17.2;0;18.2;0;12.9;0;3.8;0;14.4;0;17.8;0
SMA;19990526;3.4;0;3.1;0;23.8;0;17.9;0;22.7;0;12.2;0;4.4;0;15.1;0;22.2;0
SMA;19990527;4.4;0;5.6;0;27.7;0;20.6;0;24.6;0;13.3;0;7.0;0;16.7;0;25.7;0
SMA;19990528;5.6;0;4.1;0;24.5;0;19.2;0;22.2;0;14.6;0;5.5;0;16.5;0;23.2;0
SMA;19990529;4.1;0;5.7;0;28.7;0;20.9;0;23.9;0;13.2;0;7.1;0;19.4;0;23.7;0
SMA;19990530;7.3;0;7.0;0;28.1;0;22.3;0;25.9;0;16.5;0;8.4;0;18.9;0;26.4;0
SMA;19990531;7.7;0;4.6;0;26.7;0;20.0;0;19.1;0;17.0;0;6.0;0;17.3;0;18.6;0
SMA;19990601;5.7;0;5.7;0;28.0;0;21.4;0;23.9;0;15.2;0;7.4;0;20.2;0;24.3;0
SMA;19990602;4.1;0;3.5;0;28.4;0;19.3;0;14.2;0;16.9;0;5.3;0;14.0;0;13.8;0
SMA;19990603;3.6;0;1.5;0;23.4;0;17.4;0;21.2;0;13.3;0;3.3;0;13.4;0;21.4;0
SMA;19990604;1.3;0;-1.7;0;19.2;0;14.3;0;17.1;0;11.7;0;0.2;0;11.2;0;17.4;0
SMA;19990605;0.9;0;-2.9;0;19.1;0;13.2;0;12.6;0;10.7;0;-0.9;0;11.2;0;12.7;0
SMA;19990606;-0.7;0;-5.8;0;11.6;0;10.4;0;11.0;0;9.4;0;-3.8;0;10.3;0;10.9;0
SMA;19990607;0.1;0;-2.1;0;20.1;0;14.2;0;16.9;0;9.9;0;0.0;0;12.9;0;17.3;0
SMA;19990608;-0.2;0;-4.8;0;14.9;0;11.6;0;13.3;0;11.1;0;-2.7;0;9.9;0;13.5;0
SMA;19990609;-0.4;0;-2.4;0;19.6;0;14.2;0;18.2;0;9.8;0;-0.2;0;12.0;0;18.7;0
SMA;19990610;0.4;0;-3.9;0;14.9;0;12.8;0;13.4;0;10.7;0;-1.7;0;12.6;0;13.6;0
SMA;19990611;0.2;0;-3.3;0;16.9;0;13.5;0;15.6;0;12.1;0;-1.1;0;11.7;0;16.1;0
SMA;19990612;-0.9;0;-2.7;0;20.6;0;14.2;0;15.5;0;9.6;0;-0.4;0;13.0;0;16.0;0
SMA;19990613;1.3;0;-0.6;0;22.2;0;16.3;0;20.4;0;12.1;0;1.7;0;11.9;0;20.6;0
SMA;19990614;0.6;0;-3.6;0;16.6;0;13.4;0;14.6;0;11.3;0;-1.3;0;12.8;0;14.8;0
SMA;19990615;1.0;0;-1.7;0;19.0;0;15.4;0;17.2;0;11.8;0;0.6;0;14.3;0;17.0;0
SMA;19990616;1.1;0;-0.3;0;21.8;0;16.9;0;19.8;0;12.0;0;2.0;0;14.4;0;19.8;0
SMA;19990617;1.9;0;0.3;0;23.3;0;17.6;0;20.6;0;12.8;0;2.6;0;14.8;0;20.8;0
SMA;19990618;0.6;0;-2.1;0;18.2;0;15.3;0;15.7;0;13.9;0;0.2;0;11.6;0;16.6;0
SMA;19990619;-2.3;0;-4.9;0;18.2;0;12.6;0;13.4;0;9.0;0;-2.6;0;9.0;0;14.1;0
SMA;19990620;-3.2;0;-2.5;0;22.1;0;15.1;0;19.4;0;8.0;0;-0.2;0;15.6;0;19.0;0
SMA;19990621;-3.4;0;-5.7;0;17.2;0;11.9;0;11.1;0;11.5;0;-3.4;0;7.9;0;10.8;0
SMA;19990622;-4.1;0;-7.7;0;14.1;0;10.0;0;11.0;0;7.8;0;-5.4;0;7.4;0;11.0;0
SMA;19990623;-6.0;0;-5.0;0;19.6;0;12.8;0;17.4;0;5.5;0;-2.6;0;11.5;0;17.1;0
SMA;19990624;-3.0;0;-2.2;0;22.2;0;15.7;0;20.5;0;8.6;0;0.2;0;12.5;0;20.4;0
SMA;19990625;-1.6;0;0.0;0;25.6;0;17.9;0;22.9;0;10.1;0;2.3;0;15.6;0;23.6;0
SMA;19990626;1.1;0;-1.4;0;23.8;0;16.6;0;15.8;0;12.9;0;0.9;0;15.2;0;15.8;0
SMA;19990627;1.7;0;-1.2;0;24.3;0;16.9;0;14.9;0;14.3;0;1.2;0;13.5;0;15.0;0
SMA;19990628;-0.2;0;-4.1;0;18.1;0;14.1;0;16.9;0;11.8;0;-1.7;0;12.0;0;17.4;0
SMA;19990629;-1.2;0;-1.8;0;21.0;0;16.4;0;20.0;0;10.8;0;0.5;0;15.9;0;20.1;0
SMA;19990630;2.4;0;-1.2;0;20.8;0;17.1;0;17.6;0;14.8;0;1.1;0;14.5;0;17.8;0
SMA;19990701;1.9;0;0.4;0;24.1;0;18.8;0;22.7;0;14.2;0;2.8;0;15.8;0;22.4;0
SMA;19990702;3.2;0;2.4;0;27.3;0;20.9;0;25.5;0;15.6;0;4.8;0;17.9;0;25.8;0
SMA;19990703;3.9;0;4.9;0;31.0;0;23.4;0;27.9;0;16.3;0;7.3;0;20.7;0;27.9;0
SMA;19990704;6.0;0;5.5;0;30.3;0;24.1;0;26.6;0;18.5;0;7.9;0;21.3;0;26.6;0
SMA;19990705;3.8;0;4.0;0;28.3;0;22.6;0;23.6;0;19.3;0;6.3;0;16.4;0;24.3;0
SMA;19990706;0.9;0;-3.0;0;18.9;0;15.7;0;17.1;0;15.5;0;-0.6;0;14.1;0;17.6;0
SMA;19990707;0.8;0;-3.6;0;19.1;0;15.1;0;14.9;0;13.8;0;-1.3;0;13.9;0;15.1;0
SMA;19990708;0.5;0;-3.0;0;19.5;0;15.8;0;18.3;0;13.3;0;-0.6;0;14.7;0;17.9;0
SMA;19990709;-1.2;0;-3.4;0;18.9;0;15.4;0;16.9;0;11.6;0;-1.1;0;15.6;0;16.7;0
SMA;19990710;2.6;0;-1.9;0;18.6;0;16.9;0;17.9;0;15.3;0;0.4;0;17.1;0;17.9;0
SMA;19990711;3.3;0;-0.3;0;22.2;0;18.6;0;20.6;0;16.2;0;2.0;0;17.2;0;20.4;0
SMA;19990712;3.6;0;-1.0;0;21.7;0;17.9;0;18.3;0;16.6;0;1.3;0;17.5;0;18.1;0
SMA;19990713;2.8;0;-0.6;0;24.3;0;18.4;0;22.0;0;16.8;0;1.7;0;15.9;0;21.8;0
SMA;19990714;2.1;0;-1.9;0;20.8;0;17.1;0;18.2;0;15.8;0;0.4;0;16.5;0;18.3;0
SMA;19990715;0.9;0;-1.8;0;21.0;0;17.2;0;19.1;0;14.0;0;0.5;0;16.3;0;19.2;0
SMA;19990716;0.6;0;-1.3;0;23.0;0;17.8;0;21.6;0;13.7;0;1.1;0;15.0;0;21.5;0
SMA;19990717;-0.1;0;0.2;0;26.1;0;19.3;0;24.1;0;13.1;0;2.6;0;16.3;0;23.2;0
SMA;19990718;1.3;0;2.0;0;28.0;0;21.1;0;25.3;0;14.5;0;4.3;0;17.5;0;24.6;0
SMA;19990719;3.7;0;2.2;0;26.7;0;21.4;0;25.2;0;16.9;0;4.6;0;17.2;0;25.3;0
SMA;19990720;3.3;0;1.4;0;26.7;0;20.6;0;23.3;0;16.5;0;3.8;0;18.8;0;23.6;0
SMA;19990721;4.8;0;1.2;0;24.8;0;20.4;0;20.4;0;18.1;0;3.6;0;18.9;0;20.6;0
SMA;19990722;-1.7;0;-3.3;0;18.9;0;15.9;0;15.2;0;16.3;0;-0.9;0;11.6;0;15.4;0
SMA;19990723;-2.7;0;-6.8;0;15.0;0;12.5;0;12.8;0;11.4;0;-4.3;0;10.6;0;12.7;0
SMA;19990724;-3.4;0;-4.4;0;20.3;0;14.9;0;17.8;0;9.9;0;-1.9;0;12.6;0;18.1;0
SMA;19990725;-3.4;0;-2.2;0;23.9;0;17.1;0;21.6;0;9.9;0;0.3;0;15.0;0;21.7;0
SMA;19990726;-0.8;0;0.3;0;25.7;0;19.6;0;23.9;0;12.5;0;2.8;0;17.8;0;24.1;0
SMA;19990727;2.3;0;2.1;0;27.3;0;21.4;0;24.3;0;15.6;0;4.6;0;20.2;0;24.2;0
SMA;19990728;4.3;0;-0.7;0;20.0;0;18.7;0;19.3;0;17.9;0;1.9;0;17.9;0;19.4;0
SMA;19990729;2.1;0;-0.2;0;24.5;0;19.2;0;22.7;0;15.4;0;2.4;0;15.8;0;22.6;0
SMA;19990730;-0.5;0;-0.5;0;25.4;0;18.9;0;22.7;0;12.8;0;2.1;0;16.1;0;23.1;0
SMA;19990731;-0.8;0;-0.7;0;25.2;0;18.7;0;22.1;0;12.5;0;2.0;0;16.7;0;22.7;0
SMA;19990801;0.1;0;0.3;0;26.1;0;19.7;0;24.0;0;13.3;0;3.0;0;17.1;0;23.9;0
SMA;19990802;2.1;0;0.8;0;26.3;0;20.2;0;23.1;0;15.3;0;3.5;0;16.4;0;23.5;0
SMA;19990803;1.0;0;-1.6;0;22.7;0;17.8;0;20.5;0;14.2;0;1.1;0;16.6;0;20.7;0
SMA;19990804;2.2;0;0.1;0;26.3;0;19.5;0;20.8;0;15.3;0;2.8;0;18.4;0;20.9;0
SMA;19990805;5.0;0;1.7;0;25.8;0;21.1;0;23.3;0;18.1;0;4.5;0;19.4;0;23.6;0
SMA;19990806;3.5;0;3.1;0;28.9;0;22.5;0;24.9;0;18.6;0;5.9;0;16.6;0;25.7;0
SMA;19990807;3.3;0;0.7;0;25.2;0;20.0;0;22.9;0;16.4;0;3.4;0;18.5;0;22.7;0
SMA;19990808;4.4;0;1.4;0;26.7;0;20.7;0;24.0;0;17.4;0;4.2;0;19.6;0;23.8;0
SMA;19990809;3.8;0;1.5;0;26.2;0;20.8;0;21.4;0;18.1;0;4.4;0;16.9;0;22.1;0
SMA;19990810;3.2;0;-0.7;0;23.3;0;18.5;0;20.4;0;16.4;0;2.1;0;16.7;0;20.2;0
SMA;19990811;0.6;0;-2.5;0;19.8;0;16.7;0;17.9;0;15.6;0;0.4;0;13.5;0;18.0;0
SMA;19990812;-0.2;0;-3.7;0;19.9;0;15.4;0;17.0;0;12.7;0;-0.8;0;13.6;0;17.0;0
SMA;19990813;0.2;0;-3.5;0;19.8;0;15.5;0;18.2;0;13.0;0;-0.7;0;14.1;0;18.7;0
SMA;19990814;-0.2;0;-2.7;0;21.6;0;16.3;0;17.8;0;12.6;0;0.2;0;15.7;0;18.3;0
SMA;19990815;1.8;0;-3.3;0;16.9;0;15.6;0;15.9;0;14.5;0;-0.5;0;14.9;0;16.0;0
SMA;19990816;1.2;0;-3.3;0;17.1;0;15.5;0;15.9;0;14.6;0;-0.5;0;13.9;0;14.8;0
SMA;19990817;0.2;0;-3.3;0;19.1;0;15.4;0;16.5;0;12.8;0;-0.5;0;14.2;0;16.6;0
SMA;19990818;1.1;0;-2.2;0;21.9;0;16.5;0;16.9;0;13.7;0;0.7;0;15.4;0;16.9;0
SMA;19990819;0.8;0;-2.6;0;19.6;0;16.0;0;16.8;0;13.3;0;0.3;0;15.0;0;16.7;0
SMA;19990820;0.2;0;-3.6;0;18.7;0;14.9;0;16.5;0;13.2;0;-0.8;0;12.9;0;16.3;0
SMA;19990821;-0.9;0;-2.8;0;21.6;0;15.6;0;18.4;0;11.5;0;0.0;0;13.0;0;18.3;0
SMA;19990822;-1.8;0;-2.4;0;21.8;0;15.8;0;17.8;0;10.5;0;0.3;0;13.1;0;18.4;0
SMA;19990823;-1.3;0;-1.1;0;23.0;0;17.0;0;18.9;0;11.0;0;1.5;0;17.3;0;19.0;0
SMA;19990824;3.9;0;-0.3;0;21.8;0;17.7;0;18.8;0;16.2;0;2.3;0;16.3;0;19.2;0
SMA;19990825;3.5;0;2.8;0;27.9;0;20.7;0;23.4;0;15.8;0;5.4;0;20.4;0;24.2;0
SMA;19990826;5.3;0;1.5;0;21.5;0;19.3;0;18.2;0;18.3;0;4.1;0;17.7;0;18.2;0
SMA;19990827;5.3;0;2.1;0;25.1;0;19.7;0;20.5;0;17.3;0;4.6;0;18.5;0;21.0;0
SMA;19990828;3.6;0;0.1;0;19.8;0;17.6;0;18.4;0;17.1;0;2.6;0;15.6;0;18.2;0
SMA;19990829;1.3;0;-0.8;0;21.5;0;16.5;0;17.0;0;14.8;0;1.6;0;13.3;0;17.4;0
SMA;19990830;0.3;0;-1.4;0;21.4;0;15.8;0;17.9;0;12.1;0;1.0;0;12.9;0;18.4;0
SMA;19990831;0.9;0;0.2;0;23.5;0;17.2;0;19.3;0;12.6;0;2.5;0;14.8;0;19.9;0
SMA;19990901;1.5;0;0.7;0;23.0;0;17.4;0;19.1;0;13.3;0;2.8;0;15.9;0;19.2;0
SMA;19990902;1.1;0;-0.4;0;20.9;0;16.1;0;16.5;0;12.8;0;1.6;0;13.4;0;16.6;0
SMA;19990903;-0.7;0;-0.6;0;22.1;0;15.7;0;18.4;0;10.9;0;1.3;0;13.4;0;18.4;0
SMA;19990904;1.1;0;-1.0;0;19.9;0;15.2;0;15.6;0;12.6;0;0.9;0;13.4;0;15.9;0
SMA;19990905;1.3;0;1.3;0;23.0;0;17.3;0;19.0;0;12.7;0;3.1;0;16.2;0;19.4;0
SMA;19990906;3.3;0;1.7;0;22.0;0;17.5;0;17.4;0;14.6;0;3.4;0;16.6;0;17.5;0
SMA;19990907;4.2;0;3.2;0;23.9;0;18.9;0;20.8;0;15.4;0;4.9;0;16.6;0;21.3;0
SMA;19990908;2.6;0;2.8;0;24.2;0;18.3;0;19.3;0;13.8;0;4.4;0;14.6;0;19.7;0
SMA;19990909;2.0;0;2.8;0;24.8;0;18.1;0;19.2;0;13.1;0;4.3;0;15.5;0;20.0;0
SMA;19990910;3.0;0;3.3;0;25.4;0;18.5;0;19.9;0;14.0;0;4.8;0;15.5;0;20.6;0
SMA;19990911;2.7;0;4.2;0;26.6;0;19.2;0;20.9;0;13.6;0;5.7;0;16.7;0;21.2;0
SMA;19990912;4.5;0;5.2;0;27.5;0;20.1;0;21.7;0;15.3;0;6.7;0;16.4;0;22.1;0
SMA;19990913;3.6;0;5.0;0;26.4;0;19.7;0;21.4;0;14.3;0;6.5;0;17.1;0;21.8;0
SMA;19990914;4.7;0;5.1;0;26.0;0;19.7;0;20.6;0;15.3;0;6.6;0;16.8;0;21.0;0
SMA;19990915;3.8;0;4.7;0;25.0;0;19.1;0;20.9;0;14.3;0;6.1;0;17.3;0;20.8;0
SMA;19990916;3.3;0;0.7;0;17.3;0;15.0;0;15.3;0;15.1;0;2.2;0;13.7;0;15.3;0
SMA;19990917;2.7;0;1.3;0;19.3;0;15.4;0;16.8;0;13.5;0;2.7;0;13.7;0;17.6;0
SMA;19990918;2.2;0;-0.1;0;17.1;0;13.9;0;14.7;0;12.6;0;1.3;0;13.2;0;14.7;0
SMA;19990919;1.0;0;2.9;0;22.5;0;16.7;0;22.5;0;11.1;0;4.3;0;21.8;0;20.0;0
SMA;19990920;1.5;0;1.6;0;21.8;0;15.3;0;13.4;0;15.2;0;3.0;0;11.5;0;13.4;0
SMA;19990921;1.0;0;0.9;0;19.6;0;14.5;0;16.1;0;10.9;0;2.4;0;14.0;0;15.0;0
SMA;19990922;2.8;0;2.9;0;20.9;0;16.3;0;17.0;0;12.6;0;4.3;0;15.0;0;17.1;0
SMA;19990923;3.5;0;4.2;0;22.8;0;17.5;0;18.5;0;13.2;0;5.7;0;15.8;0;18.6;0
SMA;19990924;4.8;0;4.8;0;22.8;0;17.9;0;18.2;0;14.4;0;6.4;0;17.7;0;18.4;0
SMA;19990925;5.5;0;3.0;0;17.6;0;16.0;0;16.2;0;15.6;0;4.7;0;15.2;0;16.2;0
SMA;19990926;2.4;0;0.9;0;15.4;0;13.8;0;13.4;0;14.5;0;2.6;0;12.3;0;13.3;0
SMA;19990927;1.9;0;1.6;0;18.9;0;14.3;0;15.9;0;11.1;0;3.3;0;15.4;0;15.6;0
SMA;19990928;3.9;0;1.2;0;16.5;0;13.8;0;13.9;0;13.0;0;3.0;0;13.8;0;13.4;0
SMA;19990929;4.2;0;1.3;0;16.6;0;13.8;0;14.1;0;13.0;0;3.2;0;13.9;0;13.4;0
SMA;19990930;2.4;0;0.3;0;14.5;0;12.7;0;12.6;0;12.8;0;2.2;0;11.8;0;11.7;0
SMA;19991001;1.5;0;1.0;0;16.9;0;13.1;0;13.8;0;11.3;0;2.7;0;12.1;0;13.8;0
SMA;19991002;2.5;0;2.3;0;18.7;0;14.3;0;16.2;0;11.2;0;4.1;0;13.8;0;15.5;0
SMA;19991003;-0.2;0;-1.9;0;15.5;0;10.0;0;9.1;0;12.4;0;0.0;0;8.3;0;8.7;0
SMA;19991004;-2.9;0;-3.4;0;12.3;0;8.4;0;8.2;0;7.3;0;-1.4;0;5.4;0;8.0;0
SMA;19991005;-2.9;0;-5.2;0;8.2;0;6.4;0;7.3;0;5.3;0;-3.3;0;6.5;0;7.5;0
SMA;19991006;-4.2;0;-4.5;0;12.0;0;7.0;0;7.0;0;6.0;0;-2.6;0;4.2;0;7.0;0
SMA;19991007;-5.2;0;-5.0;0;12.0;0;6.4;0;7.5;0;2.8;0;-3.0;0;6.2;0;7.5;0
SMA;19991008;-2.7;0;-2.3;0;13.5;0;8.9;0;10.5;0;5.2;0;-0.3;0;9.5;0;10.7;0
SMA;19991009;1.3;0;-0.7;0;12.5;0;10.4;0;11.1;0;8.8;0;1.4;0;9.7;0;10.2;0
SMA;19991010;0.7;0;0.3;0;16.8;0;11.3;0;11.9;0;8.3;0;2.5;0;10.2;0;11.9;0
SMA;19991011;1.3;0;-0.5;0;12.4;0;10.3;0;10.3;0;9.4;0;1.7;0;10.1;0;9.5;0
SMA;19991012;0.6;0;0.2;0;16.4;0;10.9;0;11.1;0;7.9;0;2.5;0;9.3;0;10.9;0
SMA;19991013;1.6;0;-0.3;0;11.0;0;10.2;0;10.9;0;8.7;0;2.0;0;10.2;0;10.7;0
SMA;19991014;0.4;0;0.3;0;14.6;0;10.7;0;10.3;0;10.0;0;2.7;0;7.8;0;10.4;0
SMA;19991015;-0.2;0;-1.5;0;11.8;0;8.7;0;10.5;0;6.7;0;0.9;0;7.2;0;10.4;0
SMA;19991016;-1.8;0;-2.6;0;11.9;0;7.5;0;7.3;0;5.7;0;-0.1;0;5.4;0;6.9;0
SMA;19991017;-3.2;0;-4.6;0;9.0;0;5.3;0;6.1;0;4.0;0;-2.1;0;3.4;0;5.2;0
SMA;19991018;-5.0;0;-6.8;0;5.9;0;3.0;0;4.2;0;1.7;0;-4.2;0;3.5;0;3.9;0
SMA;19991019;-4.0;0;-6.2;0;5.0;0;3.4;0;4.2;0;2.4;0;-3.6;0;4.1;0;3.8;0
SMA;19991020;-2.4;0;-3.1;0;10.5;0;6.4;0;9.3;0;3.7;0;-0.4;0;6.5;0;8.8;0
SMA;19991021;-0.9;0;-1.9;0;11.1;0;7.4;0;9.0;0;5.1;0;0.8;0;7.7;0;8.9;0
SMA;19991022;0.4;0;1.0;0;15.6;0;10.1;0;12.1;0;6.3;0;3.7;0;10.7;0;11.4;0
SMA;19991023;2.6;0;1.2;0;12.7;0;10.2;0;10.0;0;9.3;0;4.0;0;8.4;0;9.5;0
SMA;19991024;-0.7;0;-0.9;0;10.5;0;7.9;0;9.7;0;5.0;0;1.9;0;8.4;0;9.7;0
SMA;19991025;2.4;0;0.8;0;12.2;0;9.4;0;10.2;0;7.8;0;3.6;0;8.9;0;10.1;0
SMA;19991026;2.6;0;2.5;0;16.5;0;11.0;0;11.2;0;8.1;0;5.3;0;8.7;0;11.9;0
SMA;19991027;1.5;0;1.9;0;16.0;0;10.2;0;10.6;0;7.0;0;4.7;0;8.1;0;10.5;0
SMA;19991028;1.8;0;2.9;0;16.1;0;11.0;0;13.6;0;6.7;0;5.7;0;12.1;0;12.4;0
SMA;19991029;6.0;0;5.6;0;18.3;0;13.5;0;14.1;0;10.9;0;8.4;0;12.5;0;14.1;0
SMA;19991030;6.9;0;6.5;0;18.8;0;14.3;0;16.1;0;12.0;0;9.3;0;13.7;0;15.1;0
SMA;19991031;1.8;0;3.1;0;16.1;0;10.7;0;9.2;0;10.9;0;5.8;0;6.6;0;8.9;0
SMA;19991101;0.8;0;2.1;0;15.1;0;9.3;0;13.8;0;4.9;0;4.5;0;9.4;0;11.5;0
SMA;19991102;5.6;0;5.0;0;15.3;0;12.0;0;12.4;0;9.4;0;7.3;0;11.3;0;12.2;0
SMA;19991103;2.7;0;1.4;0;11.2;0;8.2;0;6.9;0;8.8;0;3.7;0;6.4;0;6.6;0
SMA;19991104;2.7;0;0.7;0;8.6;0;7.4;0;8.2;0;6.3;0;3.1;0;7.9;0;8.2;0
SMA;19991105;3.8;0;1.9;0;11.5;0;8.4;0;12.9;0;7.3;0;4.2;0;10.4;0;8.8;0
SMA;19991106;1.3;0;0.3;0;12.9;0;6.6;0;5.9;0;6.3;0;2.6;0;4.5;0;5.7;0
SMA;19991107;-0.4;0;-1.6;0;8.0;0;4.5;0;4.5;0;3.7;0;0.6;0;2.9;0;4.6;0
SMA;19991108;-1.4;0;-1.6;0;7.4;0;4.4;0;6.2;0;1.5;0;0.7;0;5.0;0;5.8;0
SMA;19991109;1.8;0;-0.9;0;5.7;0;4.9;0;5.1;0;4.5;0;1.3;0;4.7;0;5.0;0
SMA;19991110;-0.5;0;-2.5;0;4.7;0;3.1;0;3.6;0;2.9;0;-0.3;0;2.6;0;3.4;0
SMA;19991111;-1.1;0;-3.3;0;3.1;0;2.2;0;2.5;0;2.1;0;-1.1;0;1.3;0;2.5;0
SMA;19991112;-0.8;0;-3.3;0;4.8;0;2.0;0;2.1;0;1.3;0;-1.2;0;1.6;0;1.7;0
SMA;19991113;-2.3;0;-4.1;0;2.9;0;1.1;0;0.6;0;1.4;0;-1.9;0;0.0;0;0.5;0
SMA;19991114;-2.1;0;-4.1;0;2.1;0;0.9;0;2.0;0;-0.2;0;-2.0;0;1.1;0;2.0;0
SMA;19991115;-1.5;0;-4.1;0;1.6;0;0.8;0;0.7;0;0.8;0;-2.0;0;0.5;0;0.6;0
SMA;19991116;-1.9;0;-3.6;0;3.8;0;1.1;0;1.5;0;0.0;0;-1.6;0;-0.1;0;1.5;0
SMA;19991117;-3.0;0;-5.1;0;0.7;0;-0.5;0;0.5;0;-1.4;0;-3.1;0;-0.3;0;0.3;0
SMA;19991118;-2.5;0;-4.7;0;1.5;0;-0.3;0;-0.3;0;-1.0;0;-2.8;0;-0.5;0;-0.5;0
SMA;19991119;-5.1;0;-6.0;0;-0.4;0;-1.7;0;-1.3;0;-1.9;0;-4.1;0;-3.8;0;-1.4;0
SMA;19991120;-6.5;0;-7.7;0;-0.7;0;-3.5;0;-3.7;0;-4.3;0;-5.7;0;-4.0;0;-3.6;0
SMA;19991121;-6.4;0;-8.7;0;-3.8;0;-4.7;0;-3.9;0;-5.3;0;-6.8;0;-4.0;0;-4.3;0
